context,word,kind,important,skip,notes
Phase 7 hyphen existence floor saves,fleur-de-lis,common_ish,1,"",""
Phase 7 hyphen existence floor saves,frou-frou,common_ish,1,"",""
Phase 7 hyphen existence floor saves,higgledy-piggledy,uncommon,1,"",""
Phase 7 hyphen existence floor saves,hurdy-gurdy,rare_ish,1,"",""
Phase 7 hyphen existence floor saves,wabi-sabi,rare_ish,1,"",""
plurals,cancer,common,1,"",""
plurals,cancers,common,1,"",""
plurals,arachnophobia,common,1,"",""
plurals,arachnophobias,rare,1,"",""
plurals,ennui,common,1,"",""
plurals,ennuis,forbidden,1,"",""
plurals,phobia,common,1,"",""
plurals,phobias,common,1,"",""
plurals,agoraphobia,common_ish,1,"",""
plurals,agoraphobias,rare,1,"",""
plurals,agoraphobic,common_ish,1,"",""
plurals,agoraphobics,common_ish,1,"",""
plurals,melancholy,common,1,"",""
plurals,melancholies,rare_ish,1,"",""
plurals,nostalgia,common,1,"",""
plurals,nostalgias,rare,1,"",""
plurals,nostalgic,common,1,"",""
plurals,nostalgics,forbidden,1,"",""
plurals,biopic,common,1,"",""
plurals,biopics,common,1,"",""
plurals,myopic,common,1,"",""
plurals,myopics,forbidden,1,"",""
plurals,sheep,common,1,"",""
plurals,sheeps,forbidden,1,"",""
plurals,deer,common,1,"",""
plurals,deers,forbidden,1,"",""
plurals,goodwill,common_ish,1,"",""
plurals,goodwills,forbidden,1,"",""
plurals,ambient,common,1,"",""
plurals,ambients,forbidden,1,"",""
plurals,chaos,common,1,"",""
plurals,chaoss,forbidden,1,"",""
plurals,chaoses,forbidden,1,"",""
plurals,chaosed,forbidden,1,"",""
plurals,chaossed,forbidden,1,"",""
plurals,chaosing,forbidden,1,"",""
plurals,chaossing,forbidden,1,"",""
plurals,ubiquity,common_ish,1,"",""
plurals,ubiquities,rare,1,"",""
plurals,indifference,common,1,"",""
plurals,indifferences,rare_ish,1,"",""
plurals,rice,common,1,"",""
plurals,rices,forbidden_ish,1,"",""
plurals,sand,common,1,"",""
plurals,sands,common,1,"",""
plurals,ox,common,1,"",""
plurals,oxen,common,1,"",""
plurals,oxs,forbidden,1,"",""
plurals,oxes,forbidden,1,"",""
plurals,oxens,forbidden,1,"",""
-in',taking,common,1,"",""
-in',takin,forbidden,1,"",""
-in',takin',rare,1,"",""
-in',faking,common,1,"",""
-in',fakin,forbidden,1,"",""
-in',fakin',rare,1,"",""
-in',making,common,1,"",""
-in',makin,forbidden,1,"",""
-in',makin',rare,1,"",""
-in',wailing,common,1,"",""
-in',wailin,forbidden,1,"",""
-in',wailin',rare,1,"",""
-in',failing,common,1,"",""
-in',failin,forbidden,1,"",""
-in',failin',rare,1,"",""
-in',winning,common,1,"",""
-in',winnin,forbidden,1,"",""
-in',winnin',rare,1,"",""
-in',spinning,common,1,"",""
-in',spinnin,forbidden,1,"",""
-in',spinnin',rare,1,"",""
-in',puffing,common,1,"",""
-in',puffin,common,1,"",""
-in',puffin',rare,1,"",""
-in',huffing,common_ish,1,"",""
-in',huffin,forbidden,1,"",""
-in',huffin',rare,1,"",""
-in',cuddling,common,1,"",""
-in',cuddlin,forbidden,1,"",""
-in',cuddlin',rare,1,"",""
-in',kitchenin',forbidden,1,"",""
-in',pooping,common,1,"",""
-in',poopin,forbidden,1,"",""
-in',poopin',rare,1,"",""
-in',scooping,common,1,"",""
-in',scoopin,forbidden,1,"",""
-in',scoopin',rare,1,"",""
-in',hugging,common,1,"",""
-in',huggin,forbidden,1,"",""
-in',huggin',rare,1,"",""
-in',bobbing,common_ish,1,"",""
-in',bobbin,common_ish,1,"",""
-in',bobbin',rare,1,"",""
-in',sobbing,common_ish,1,"",""
-in',sobbin,forbidden,1,"",""
-in',sobbin',rare,1,"",""
-in',nothing,common,1,"",""
-in',nothin,forbidden,1,"",""
-in',nothin',rare,1,"",""
-in',something,common,1,"",""
-in',somethin,forbidden,1,"",""
-in',somethin',rare,1,"",""
-in',thing,common,1,"",""
-in',thin,common,1,"",""
-in',thin',forbidden,1,"",""
-in',ring,common,1,"",""
-in',rin,forbidden_ish,1,"",""
-in',rin',forbidden,1,"",""
-in',hearing,common,1,"",""
-in',hearin,forbidden_ish,1,"",""
-in',hearin',rare,1,"",""
-in',earring,common,1,"",""
-in',earrin,forbidden,1,"",""
-in',earrin',forbidden,1,"",""
-in',boring,common,1,"",""
-in',borin,forbidden_ish,1,"",""
-in',borin',rare_ish,1,"",""
-in',appearing,common,1,"",""
-in',appearin,forbidden,1,"",""
-in',appearin',rare_ish,1,"",""
-in',endearing,common,1,"",""
-in',endearin,forbidden,1,"",""
-in',endearin',rare,1,"",""
words related to pirate,mende,rare,1,"",""
words related to pirate,anders,rare,1,"",""
words related to pirate,baidu,rare,1,"",""
words related to pirate,noddy,rare_ish,1,"",""
words related to pirate,yegg,rare,1,"",""
words related to pirate,orn,rare,1,"",""
words related to pirate,gorn,rare,1,"",""
words related to pirate,hanseatic,rare_ish,1,"",""
words related to pirate,cabasset,rare,1,"",""
words related to pirate,alanna,rare,1,"",""
words related to pirate,canaille,rare,1,"",""
words related to pirate,cabg,forbidden,1,"",""
words related to pirate,moloi,rare,1,"",""
words related to pirate,partay,rare,1,"",""
words related to pirate,agbada,rare,1,"",""
words related to pirate,mobo,rare,1,"",""
misc,veinal,rare,1,"",""
pirate testing,hannah,rare_ish,1,"",""
pirate testing,bachata,rare_ish,1,"",""
pirate testing,banda,rare,1,"",""
pirate testing,barts,rare,1,"",""
pirate testing,infanta,rare,1,"",""
pirate testing,minke,rare_ish,1,"",""
pirate testing,jmaugglers,forbidden,1,"",""
pirate testing,pkeel,forbidden,1,"",""
modern,rizz,common,1,"",""
modern,boof,common,1,"",""
modern,boofs,common,1,"",""
modern,boofed,common,1,"",""
modern,boofing,common,1,"",""
modern,baller,common,1,"",""
modern,thicc,common,1,"",""
modern,thiccer,common_ish,1,"",""
modern,thiccest,common_ish,1,"",""
modern,thicced,forbidden,1,"",""
modern,thiccs,forbidden,1,"",""
modern,thiccing,forbidden,1,"",""
modern,thicking,forbidden,1,"",""
modern,thicked,forbidden,1,"",""
modern,thicks,forbidden,1,"",""
modern,thicker,common,1,"",""
modern,thickest,common,1,"",""
don't overgenerate inflected forms,aireder,forbidden,1,"",""
don't overgenerate inflected forms,airedest,forbidden,1,"",""
don't overgenerate inflected forms,airedder,forbidden,1,"",""
don't overgenerate inflected forms,aireddest,forbidden,1,"",""
don't overgenerate inflected forms,backeder,forbidden,1,"",""
don't overgenerate inflected forms,backedest,forbidden,1,"",""
don't overgenerate inflected forms,backedder,forbidden,1,"",""
don't overgenerate inflected forms,backeddest,forbidden,1,"",""
don't overgenerate inflected forms,banneder,forbidden,1,"",""
don't overgenerate inflected forms,bannedest,forbidden,1,"",""
don't overgenerate inflected forms,bannedder,forbidden,1,"",""
don't overgenerate inflected forms,banneddest,forbidden,1,"",""
don't overgenerate inflected forms,barreder,forbidden,1,"",""
don't overgenerate inflected forms,barredest,forbidden,1,"",""
don't overgenerate inflected forms,barredder,forbidden,1,"",""
don't overgenerate inflected forms,barreddest,forbidden,1,"",""
don't overgenerate inflected forms,baseder,forbidden,1,"",""
don't overgenerate inflected forms,basedest,forbidden,1,"",""
don't overgenerate inflected forms,basedder,forbidden,1,"",""
don't overgenerate inflected forms,baseddest,forbidden,1,"",""
don't overgenerate inflected forms,blankker,forbidden,1,"",""
don't overgenerate inflected forms,blankkest,forbidden,1,"",""
don't overgenerate inflected forms,bleacheder,forbidden,1,"",""
don't overgenerate inflected forms,bleachedest,forbidden,1,"",""
don't overgenerate inflected forms,bleachedder,forbidden,1,"",""
don't overgenerate inflected forms,bleacheddest,forbidden,1,"",""
don't overgenerate inflected forms,bleakker,forbidden,1,"",""
don't overgenerate inflected forms,bleakkest,forbidden,1,"",""
don't overgenerate inflected forms,blindder,forbidden,1,"",""
don't overgenerate inflected forms,blinddest,forbidden,1,"",""
don't overgenerate inflected forms,blockeder,forbidden,1,"",""
don't overgenerate inflected forms,blockedest,forbidden,1,"",""
don't overgenerate inflected forms,blockedder,forbidden,1,"",""
don't overgenerate inflected forms,blockeddest,forbidden,1,"",""
don't overgenerate inflected forms,blowner,forbidden,1,"",""
don't overgenerate inflected forms,blownest,forbidden,1,"",""
don't overgenerate inflected forms,blownner,forbidden,1,"",""
don't overgenerate inflected forms,blownnest,forbidden,1,"",""
don't overgenerate inflected forms,blufffer,forbidden,1,"",""
don't overgenerate inflected forms,blufffest,forbidden,1,"",""
don't overgenerate inflected forms,boredder,forbidden,1,"",""
don't overgenerate inflected forms,boreddest,forbidden,1,"",""
don't overgenerate inflected forms,borned,forbidden,1,"",""
don't overgenerate inflected forms,bornest,forbidden,1,"",""
don't overgenerate inflected forms,botcheder,forbidden,1,"",""
don't overgenerate inflected forms,botchedest,forbidden,1,"",""
don't overgenerate inflected forms,botchedder,forbidden,1,"",""
don't overgenerate inflected forms,botcheddest,forbidden,1,"",""
don't overgenerate inflected forms,boweder,forbidden,1,"",""
don't overgenerate inflected forms,bowedest,forbidden,1,"",""
don't overgenerate inflected forms,bowedder,forbidden,1,"",""
don't overgenerate inflected forms,boweddest,forbidden,1,"",""
don't overgenerate inflected forms,boxeder,forbidden,1,"",""
don't overgenerate inflected forms,boxedest,forbidden,1,"",""
don't overgenerate inflected forms,boxedder,forbidden,1,"",""
don't overgenerate inflected forms,boxeddest,forbidden,1,"",""
don't overgenerate inflected forms,breatheder,forbidden,1,"",""
don't overgenerate inflected forms,breathedest,forbidden,1,"",""
don't overgenerate inflected forms,breathedder,forbidden,1,"",""
don't overgenerate inflected forms,breatheddest,forbidden,1,"",""
don't overgenerate inflected forms,brusheder,forbidden,1,"",""
don't overgenerate inflected forms,brushedest,forbidden,1,"",""
don't overgenerate inflected forms,brushedder,forbidden,1,"",""
don't overgenerate inflected forms,brusheddest,forbidden,1,"",""
don't overgenerate inflected forms,bruter,forbidden,1,"",""
don't overgenerate inflected forms,brutest,forbidden,1,"",""
don't overgenerate inflected forms,buggeder,forbidden,1,"",""
don't overgenerate inflected forms,buggedest,forbidden,1,"",""
don't overgenerate inflected forms,buggedder,forbidden,1,"",""
don't overgenerate inflected forms,buggeddest,forbidden,1,"",""
don't overgenerate inflected forms,builter,forbidden,1,"",""
don't overgenerate inflected forms,builtest,forbidden,1,"",""
don't overgenerate inflected forms,builtter,forbidden,1,"",""
don't overgenerate inflected forms,builttest,forbidden,1,"",""
don't overgenerate inflected forms,burneder,forbidden,1,"",""
don't overgenerate inflected forms,burnedest,forbidden,1,"",""
don't overgenerate inflected forms,burnedder,forbidden,1,"",""
don't overgenerate inflected forms,burneddest,forbidden,1,"",""
don't overgenerate inflected forms,burnter,forbidden,1,"",""
don't overgenerate inflected forms,burntest,forbidden,1,"",""
don't overgenerate inflected forms,burntter,forbidden,1,"",""
don't overgenerate inflected forms,burnttest,forbidden,1,"",""
don't overgenerate inflected forms,canarier,forbidden,1,"",""
don't overgenerate inflected forms,canariest,forbidden,1,"",""
don't overgenerate inflected forms,canneder,forbidden,1,"",""
don't overgenerate inflected forms,cannedest,forbidden,1,"",""
don't overgenerate inflected forms,cannedder,forbidden,1,"",""
don't overgenerate inflected forms,canneddest,forbidden,1,"",""
don't overgenerate inflected forms,carveder,forbidden,1,"",""
don't overgenerate inflected forms,carvedest,forbidden,1,"",""
don't overgenerate inflected forms,carvedder,forbidden,1,"",""
don't overgenerate inflected forms,carveddest,forbidden,1,"",""
don't overgenerate inflected forms,casheder,forbidden,1,"",""
don't overgenerate inflected forms,cashedest,forbidden,1,"",""
don't overgenerate inflected forms,cashedder,forbidden,1,"",""
don't overgenerate inflected forms,casheddest,forbidden,1,"",""
don't overgenerate inflected forms,chaineder,forbidden,1,"",""
don't overgenerate inflected forms,chainedest,forbidden,1,"",""
don't overgenerate inflected forms,chainedder,forbidden,1,"",""
don't overgenerate inflected forms,chaineddest,forbidden,1,"",""
don't overgenerate inflected forms,changeder,forbidden,1,"",""
don't overgenerate inflected forms,changedest,forbidden,1,"",""
don't overgenerate inflected forms,changedder,forbidden,1,"",""
don't overgenerate inflected forms,changeddest,forbidden,1,"",""
don't overgenerate inflected forms,chargeder,forbidden,1,"",""
don't overgenerate inflected forms,chargedest,forbidden,1,"",""
don't overgenerate inflected forms,chargedder,forbidden,1,"",""
don't overgenerate inflected forms,chargeddest,forbidden,1,"",""
don't overgenerate inflected forms,charmeder,forbidden,1,"",""
don't overgenerate inflected forms,charmedest,forbidden,1,"",""
don't overgenerate inflected forms,charmedder,forbidden,1,"",""
don't overgenerate inflected forms,charmeddest,forbidden,1,"",""
don't overgenerate inflected forms,checkeder,forbidden,1,"",""
don't overgenerate inflected forms,checkedest,forbidden,1,"",""
don't overgenerate inflected forms,checkedder,forbidden,1,"",""
don't overgenerate inflected forms,checkeddest,forbidden,1,"",""
don't overgenerate inflected forms,chokeder,forbidden,1,"",""
don't overgenerate inflected forms,chokedest,forbidden,1,"",""
don't overgenerate inflected forms,chokedder,forbidden,1,"",""
don't overgenerate inflected forms,chokeddest,forbidden,1,"",""
don't overgenerate inflected forms,choppeder,forbidden,1,"",""
don't overgenerate inflected forms,choppedest,forbidden,1,"",""
don't overgenerate inflected forms,choppedder,forbidden,1,"",""
don't overgenerate inflected forms,choppeddest,forbidden,1,"",""
don't overgenerate inflected forms,cleanner,forbidden,1,"",""
don't overgenerate inflected forms,cleannest,forbidden,1,"",""
don't overgenerate inflected forms,clippeder,forbidden,1,"",""
don't overgenerate inflected forms,clippedest,forbidden,1,"",""
don't overgenerate inflected forms,clippedder,forbidden,1,"",""
don't overgenerate inflected forms,clippeddest,forbidden,1,"",""
don't overgenerate inflected forms,cloggeder,forbidden,1,"",""
don't overgenerate inflected forms,cloggedest,forbidden,1,"",""
don't overgenerate inflected forms,cloggedder,forbidden,1,"",""
don't overgenerate inflected forms,cloggeddest,forbidden,1,"",""
don't overgenerate inflected forms,closeder,forbidden,1,"",""
don't overgenerate inflected forms,closedest,forbidden,1,"",""
don't overgenerate inflected forms,closedder,forbidden,1,"",""
don't overgenerate inflected forms,closeddest,forbidden,1,"",""
don't overgenerate inflected forms,cookeder,forbidden,1,"",""
don't overgenerate inflected forms,cookedest,forbidden,1,"",""
don't overgenerate inflected forms,cookedder,forbidden,1,"",""
don't overgenerate inflected forms,cookeddest,forbidden,1,"",""
don't overgenerate inflected forms,crackeder,forbidden,1,"",""
don't overgenerate inflected forms,crackedest,forbidden,1,"",""
don't overgenerate inflected forms,crackedder,forbidden,1,"",""
don't overgenerate inflected forms,crackeddest,forbidden,1,"",""
don't overgenerate inflected forms,crampeder,forbidden,1,"",""
don't overgenerate inflected forms,crampedest,forbidden,1,"",""
don't overgenerate inflected forms,crampedder,forbidden,1,"",""
don't overgenerate inflected forms,crampeddest,forbidden,1,"",""
don't overgenerate inflected forms,crazeder,forbidden,1,"",""
don't overgenerate inflected forms,crazedest,forbidden,1,"",""
don't overgenerate inflected forms,crazedder,forbidden,1,"",""
don't overgenerate inflected forms,crazeddest,forbidden,1,"",""
don't overgenerate inflected forms,crosseder,forbidden,1,"",""
don't overgenerate inflected forms,crossedest,forbidden,1,"",""
don't overgenerate inflected forms,crossedder,forbidden,1,"",""
don't overgenerate inflected forms,crosseddest,forbidden,1,"",""
don't overgenerate inflected forms,crusheder,forbidden,1,"",""
don't overgenerate inflected forms,crushedest,forbidden,1,"",""
don't overgenerate inflected forms,crushedder,forbidden,1,"",""
don't overgenerate inflected forms,crusheddest,forbidden,1,"",""
don't overgenerate inflected forms,cureder,forbidden,1,"",""
don't overgenerate inflected forms,curedest,forbidden,1,"",""
don't overgenerate inflected forms,curedder,forbidden,1,"",""
don't overgenerate inflected forms,cureddest,forbidden,1,"",""
don't overgenerate inflected forms,cursedder,forbidden,1,"",""
don't overgenerate inflected forms,curseddest,forbidden,1,"",""
don't overgenerate inflected forms,dasheder,forbidden,1,"",""
don't overgenerate inflected forms,dashedest,forbidden,1,"",""
don't overgenerate inflected forms,dashedder,forbidden,1,"",""
don't overgenerate inflected forms,dasheddest,forbidden,1,"",""
don't overgenerate inflected forms,dippeder,forbidden,1,"",""
don't overgenerate inflected forms,dippedest,forbidden,1,"",""
don't overgenerate inflected forms,dippedder,forbidden,1,"",""
don't overgenerate inflected forms,dippeddest,forbidden,1,"",""
don't overgenerate inflected forms,disorderlier,forbidden,1,"",""
don't overgenerate inflected forms,disorderliest,forbidden,1,"",""
don't overgenerate inflected forms,doomeder,forbidden,1,"",""
don't overgenerate inflected forms,doomedest,forbidden,1,"",""
don't overgenerate inflected forms,doomedder,forbidden,1,"",""
don't overgenerate inflected forms,doomeddest,forbidden,1,"",""
don't overgenerate inflected forms,draineder,forbidden,1,"",""
don't overgenerate inflected forms,drainedest,forbidden,1,"",""
don't overgenerate inflected forms,drainedder,forbidden,1,"",""
don't overgenerate inflected forms,draineddest,forbidden,1,"",""
don't overgenerate inflected forms,drawner,forbidden,1,"",""
don't overgenerate inflected forms,drawnest,forbidden,1,"",""
don't overgenerate inflected forms,drawnner,forbidden,1,"",""
don't overgenerate inflected forms,drawnnest,forbidden,1,"",""
don't overgenerate inflected forms,dreameder,forbidden,1,"",""
don't overgenerate inflected forms,dreamedest,forbidden,1,"",""
don't overgenerate inflected forms,dreamedder,forbidden,1,"",""
don't overgenerate inflected forms,dreameddest,forbidden,1,"",""
don't overgenerate inflected forms,drieder,forbidden,1,"",""
don't overgenerate inflected forms,driedest,forbidden,1,"",""
don't overgenerate inflected forms,driedder,forbidden,1,"",""
don't overgenerate inflected forms,drieddest,forbidden,1,"",""
don't overgenerate inflected forms,drilleder,forbidden,1,"",""
don't overgenerate inflected forms,drilledest,forbidden,1,"",""
don't overgenerate inflected forms,drilledder,forbidden,1,"",""
don't overgenerate inflected forms,drilleddest,forbidden,1,"",""
don't overgenerate inflected forms,druggeder,forbidden,1,"",""
don't overgenerate inflected forms,druggedest,forbidden,1,"",""
don't overgenerate inflected forms,druggedder,forbidden,1,"",""
don't overgenerate inflected forms,druggeddest,forbidden,1,"",""
don't overgenerate inflected forms,eightest,forbidden,1,"",""
don't overgenerate inflected forms,eightter,forbidden,1,"",""
don't overgenerate inflected forms,eighttest,forbidden,1,"",""
don't overgenerate inflected forms,eightier,forbidden,1,"",""
don't overgenerate inflected forms,eightiest,forbidden,1,"",""
don't overgenerate inflected forms,faintter,forbidden,1,"",""
don't overgenerate inflected forms,fainttest,forbidden,1,"",""
don't overgenerate inflected forms,filleder,forbidden,1,"",""
don't overgenerate inflected forms,filledest,forbidden,1,"",""
don't overgenerate inflected forms,filledder,forbidden,1,"",""
don't overgenerate inflected forms,filleddest,forbidden,1,"",""
don't overgenerate inflected forms,filmeder,forbidden,1,"",""
don't overgenerate inflected forms,filmedest,forbidden,1,"",""
don't overgenerate inflected forms,filmedder,forbidden,1,"",""
don't overgenerate inflected forms,filmeddest,forbidden,1,"",""
don't overgenerate inflected forms,fixeder,forbidden,1,"",""
don't overgenerate inflected forms,fixedest,forbidden,1,"",""
don't overgenerate inflected forms,fixedder,forbidden,1,"",""
don't overgenerate inflected forms,fixeddest,forbidden,1,"",""
don't overgenerate inflected forms,flaweder,forbidden,1,"",""
don't overgenerate inflected forms,flawedest,forbidden,1,"",""
don't overgenerate inflected forms,flawedder,forbidden,1,"",""
don't overgenerate inflected forms,flaweddest,forbidden,1,"",""
don't overgenerate inflected forms,fleetter,forbidden,1,"",""
don't overgenerate inflected forms,fleettest,forbidden,1,"",""
don't overgenerate inflected forms,flusheder,forbidden,1,"",""
don't overgenerate inflected forms,flushedest,forbidden,1,"",""
don't overgenerate inflected forms,flushedder,forbidden,1,"",""
don't overgenerate inflected forms,flusheddest,forbidden,1,"",""
don't overgenerate inflected forms,forceder,forbidden,1,"",""
don't overgenerate inflected forms,forcedest,forbidden,1,"",""
don't overgenerate inflected forms,forcedder,forbidden,1,"",""
don't overgenerate inflected forms,forceddest,forbidden,1,"",""
don't overgenerate inflected forms,formeder,forbidden,1,"",""
don't overgenerate inflected forms,formedest,forbidden,1,"",""
don't overgenerate inflected forms,formedder,forbidden,1,"",""
don't overgenerate inflected forms,formeddest,forbidden,1,"",""
don't overgenerate inflected forms,frailler,forbidden,1,"",""
don't overgenerate inflected forms,fraillest,forbidden,1,"",""
don't overgenerate inflected forms,fuckeder,forbidden,1,"",""
don't overgenerate inflected forms,glueder,forbidden,1,"",""
don't overgenerate inflected forms,gluedest,forbidden,1,"",""
don't overgenerate inflected forms,gluedder,forbidden,1,"",""
don't overgenerate inflected forms,glueddest,forbidden,1,"",""
don't overgenerate inflected forms,growner,forbidden,1,"",""
don't overgenerate inflected forms,grownest,forbidden,1,"",""
don't overgenerate inflected forms,grownner,forbidden,1,"",""
don't overgenerate inflected forms,grownnest,forbidden,1,"",""
don't overgenerate inflected forms,halfwaier,forbidden,1,"",""
don't overgenerate inflected forms,halfwaiest,forbidden,1,"",""
don't overgenerate inflected forms,hatcheder,forbidden,1,"",""
don't overgenerate inflected forms,hatchedest,forbidden,1,"",""
don't overgenerate inflected forms,hatchedder,forbidden,1,"",""
don't overgenerate inflected forms,hatcheddest,forbidden,1,"",""
don't overgenerate inflected forms,healeder,forbidden,1,"",""
don't overgenerate inflected forms,healedest,forbidden,1,"",""
don't overgenerate inflected forms,healedder,forbidden,1,"",""
don't overgenerate inflected forms,healeddest,forbidden,1,"",""
don't overgenerate inflected forms,hearder,forbidden,1,"",""
don't overgenerate inflected forms,heardest,forbidden,1,"",""
don't overgenerate inflected forms,heardder,forbidden,1,"",""
don't overgenerate inflected forms,hearddest,forbidden,1,"",""
don't overgenerate inflected forms,hookeder,forbidden,1,"",""
don't overgenerate inflected forms,hookedest,forbidden,1,"",""
don't overgenerate inflected forms,hookedder,forbidden,1,"",""
don't overgenerate inflected forms,hookeddest,forbidden,1,"",""
don't overgenerate inflected forms,involuntarier,forbidden,1,"",""
don't overgenerate inflected forms,involuntariest,forbidden,1,"",""
don't overgenerate inflected forms,jammeder,forbidden,1,"",""
don't overgenerate inflected forms,jammedest,forbidden,1,"",""
don't overgenerate inflected forms,jammedder,forbidden,1,"",""
don't overgenerate inflected forms,jammeddest,forbidden,1,"",""
don't overgenerate inflected forms,joineder,forbidden,1,"",""
don't overgenerate inflected forms,joinedest,forbidden,1,"",""
don't overgenerate inflected forms,joinedder,forbidden,1,"",""
don't overgenerate inflected forms,joineddest,forbidden,1,"",""
don't overgenerate inflected forms,knowner,forbidden,1,"",""
don't overgenerate inflected forms,knownest,forbidden,1,"",""
don't overgenerate inflected forms,knownner,forbidden,1,"",""
don't overgenerate inflected forms,knownnest,forbidden,1,"",""
don't overgenerate inflected forms,laceder,forbidden,1,"",""
don't overgenerate inflected forms,lacedest,forbidden,1,"",""
don't overgenerate inflected forms,lacedder,forbidden,1,"",""
don't overgenerate inflected forms,laceddest,forbidden,1,"",""
don't overgenerate inflected forms,learneder,forbidden,1,"",""
don't overgenerate inflected forms,learnedest,forbidden,1,"",""
don't overgenerate inflected forms,learnedder,forbidden,1,"",""
don't overgenerate inflected forms,learneddest,forbidden,1,"",""
don't overgenerate inflected forms,leaseder,forbidden,1,"",""
don't overgenerate inflected forms,leasedest,forbidden,1,"",""
don't overgenerate inflected forms,leasedder,forbidden,1,"",""
don't overgenerate inflected forms,leaseddest,forbidden,1,"",""
don't overgenerate inflected forms,lickeder,forbidden,1,"",""
don't overgenerate inflected forms,lickedest,forbidden,1,"",""
don't overgenerate inflected forms,lickedder,forbidden,1,"",""
don't overgenerate inflected forms,lickeddest,forbidden,1,"",""
don't overgenerate inflected forms,lieger,forbidden,1,"",""
don't overgenerate inflected forms,liegest,forbidden,1,"",""
don't overgenerate inflected forms,likeder,forbidden,1,"",""
don't overgenerate inflected forms,likedest,forbidden,1,"",""
don't overgenerate inflected forms,likedder,forbidden,1,"",""
don't overgenerate inflected forms,likeddest,forbidden,1,"",""
don't overgenerate inflected forms,lineder,forbidden,1,"",""
don't overgenerate inflected forms,linedest,forbidden,1,"",""
don't overgenerate inflected forms,linedder,forbidden,1,"",""
don't overgenerate inflected forms,lineddest,forbidden,1,"",""
don't overgenerate inflected forms,linkeder,forbidden,1,"",""
don't overgenerate inflected forms,linkedest,forbidden,1,"",""
don't overgenerate inflected forms,linkedder,forbidden,1,"",""
don't overgenerate inflected forms,linkeddest,forbidden,1,"",""
don't overgenerate inflected forms,loveder,forbidden,1,"",""
don't overgenerate inflected forms,lovedest,forbidden,1,"",""
don't overgenerate inflected forms,lovedder,forbidden,1,"",""
don't overgenerate inflected forms,loveddest,forbidden,1,"",""
don't overgenerate inflected forms,maileder,forbidden,1,"",""
don't overgenerate inflected forms,mailedest,forbidden,1,"",""
don't overgenerate inflected forms,mailedder,forbidden,1,"",""
don't overgenerate inflected forms,maileddest,forbidden,1,"",""
don't overgenerate inflected forms,manneder,forbidden,1,"",""
don't overgenerate inflected forms,mannedest,forbidden,1,"",""
don't overgenerate inflected forms,mannedder,forbidden,1,"",""
don't overgenerate inflected forms,manneddest,forbidden,1,"",""
don't overgenerate inflected forms,markeder,forbidden,1,"",""
don't overgenerate inflected forms,markedest,forbidden,1,"",""
don't overgenerate inflected forms,markedder,forbidden,1,"",""
don't overgenerate inflected forms,markeddest,forbidden,1,"",""
don't overgenerate inflected forms,maskeder,forbidden,1,"",""
don't overgenerate inflected forms,maskedest,forbidden,1,"",""
don't overgenerate inflected forms,maskedder,forbidden,1,"",""
don't overgenerate inflected forms,maskeddest,forbidden,1,"",""
don't overgenerate inflected forms,misseder,forbidden,1,"",""
don't overgenerate inflected forms,missedest,forbidden,1,"",""
don't overgenerate inflected forms,missedder,forbidden,1,"",""
don't overgenerate inflected forms,misseddest,forbidden,1,"",""
don't overgenerate inflected forms,moveder,forbidden,1,"",""
don't overgenerate inflected forms,movedest,forbidden,1,"",""
don't overgenerate inflected forms,movedder,forbidden,1,"",""
don't overgenerate inflected forms,moveddest,forbidden,1,"",""
don't overgenerate inflected forms,nearbier,forbidden,1,"",""
don't overgenerate inflected forms,nearbiest,forbidden,1,"",""
don't overgenerate inflected forms,owneder,forbidden,1,"",""
don't overgenerate inflected forms,ownedest,forbidden,1,"",""
don't overgenerate inflected forms,ownedder,forbidden,1,"",""
don't overgenerate inflected forms,owneddest,forbidden,1,"",""
don't overgenerate inflected forms,packeder,forbidden,1,"",""
don't overgenerate inflected forms,packedest,forbidden,1,"",""
don't overgenerate inflected forms,packedder,forbidden,1,"",""
don't overgenerate inflected forms,packeddest,forbidden,1,"",""
don't overgenerate inflected forms,parkeder,forbidden,1,"",""
don't overgenerate inflected forms,parkedest,forbidden,1,"",""
don't overgenerate inflected forms,parkedder,forbidden,1,"",""
don't overgenerate inflected forms,parkeddest,forbidden,1,"",""
don't overgenerate inflected forms,patcheder,forbidden,1,"",""
don't overgenerate inflected forms,patchedest,forbidden,1,"",""
don't overgenerate inflected forms,patchedder,forbidden,1,"",""
don't overgenerate inflected forms,patcheddest,forbidden,1,"",""
don't overgenerate inflected forms,paveder,forbidden,1,"",""
don't overgenerate inflected forms,pavedest,forbidden,1,"",""
don't overgenerate inflected forms,pavedder,forbidden,1,"",""
don't overgenerate inflected forms,paveddest,forbidden,1,"",""
don't overgenerate inflected forms,peakeder,forbidden,1,"",""
don't overgenerate inflected forms,peakedest,forbidden,1,"",""
don't overgenerate inflected forms,peakedder,forbidden,1,"",""
don't overgenerate inflected forms,peakeddest,forbidden,1,"",""
don't overgenerate inflected forms,peeleder,forbidden,1,"",""
don't overgenerate inflected forms,peeledest,forbidden,1,"",""
don't overgenerate inflected forms,peeledder,forbidden,1,"",""
don't overgenerate inflected forms,peeleddest,forbidden,1,"",""
don't overgenerate inflected forms,pierceder,forbidden,1,"",""
don't overgenerate inflected forms,piercedest,forbidden,1,"",""
